Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;_;none;none;none;none;none;none
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;_;none;none;none;none;none;none
0.0;1;1;0;0;1;23;0;5;3;0;14;0;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;8;0;4;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;26;0;5;3;0;14;0;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;4;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;35;0;3;5;0;17;0;5;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;80;0;8;10;0;22;0;10;0;none;none;none;none;none;none
0.0;0;1;0;0;1;11;0;2;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;9;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;5;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;2;1;0;0;1;41;0;2;5;0;16;0;5;19;none;none;none;none;none;none
0.0;1;1;0;0;1;17;0;1;3;0;14;0;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;89;0;3;12;0;23;0;12;16;none;none;none;none;none;none
0.0;0;1;0;0;1;4;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;1;0;1;32;0;1;8;0;19;0;800;0;none;none;none;none;none;none
0.0;1;1;0;0;1;23;0;2;3;0;14;0;3;33;none;none;none;none;none;none
0.0;0;1;0;0;1;9;0;1;2;0;13;0;2;0;none;none;none;none;none;none
3.0;8;1;0;0;1;274;0;9;24;0;40;1;24;87;none;none;none;none;none;none
0.0;1;_;0;0;1;22;0;2;0;0;11;0;0;50;none;none;none;none;none;none
0.0;0;_;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;32;0;1;0;0;11;0;0;66;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;2;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;4;0;0;6;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;1;210;0;4;6;0;20;1;6;40;none;none;none;none;none;none
0.0;1;1;3;0;1;14;0;1;3;0;16;1;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;9;0;2;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;19;0;1;2;0;15;0;2;33;none;none;none;none;none;none
0.0;1;1;0;0;1;246;0;4;1;0;14;0;1;100;none;none;none;none;none;none
0.0;1;1;0;0;1;27;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;1;1;0;0;1;16;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;1;1;0;0;1;187;0;1;23;0;36;2;23;0;none;none;none;none;none;none
0.0;0;1;0;0;1;51;0;1;3;0;14;0;3;33;none;none;none;none;none;none
0.0;0;1;0;0;0;24;0;2;1;0;1;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;7;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;1;7;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;23;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;20;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;0;259;0;12;8;0;10;0;8;56;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;1;15;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;3;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;2;16;0;1;3;0;18;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;3;32;0;1;7;0;25;1;7;0;none;none;none;none;none;none
0.0;2;1;0;0;3;16;0;1;3;0;21;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;15;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;2;2;0;0;0;362;0;17;9;0;14;1;9;37;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;2;7;0;1;1;0;13;1;1;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;3;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;3;1;0;0;1;22;0;1;4;0;17;1;4;0;none;none;none;none;none;none
0.0;3;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;1;31;0;2;3;0;15;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;0;0;1;7;0;1;1;0;14;1;1;0;none;none;none;none;none;none
0.0;2;1;0;0;0;319;0;16;8;0;13;0;8;18;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;2;7;0;1;1;0;13;1;1;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;3;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;3;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;1;0;0;1;31;0;2;3;0;15;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;0;0;1;7;0;1;1;0;14;1;1;0;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;24;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;0;117;0;3;11;0;17;3;550;90;none;none;none;none;none;none
0.0;0;1;0;0;1;12;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;0;1;0;0;1;24;0;1;5;0;16;0;5;0;none;none;none;none;none;none
1.0;2;1;0;0;0;56;0;6;1;0;3;1;1;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;7;0;1;1;0;13;0;1;100;none;none;none;none;none;none
1.0;1;1;0;0;1;120;0;6;8;0;20;1;8;55;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;8;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;5;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;5;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;3;1;0;0;0;270;0;12;12;0;19;4;12;0;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;30;0;2;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;16;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;1;15;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;31;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;0;1;0;0;1;10;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;1;1;0;0;1;8;0;1;1;0;13;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;0;1;0;0;1;7;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;7;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;1;1;0;0;0;187;0;10;8;0;9;0;8;0;none;none;none;none;none;none
0.0;1;1;5;1;0;20;0;1;4;0;5;0;80;0;none;none;none;none;none;none
0.0;2;1;0;0;1;24;0;1;5;0;18;1;5;0;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;0;0;11;0;0;33;none;none;none;none;none;none
0.0;2;_;0;0;1;18;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;6;0;1;1;0;17;1;1;0;none;none;none;none;none;none
0.0;2;1;0;0;1;16;0;1;3;0;16;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;17;0;1;3;0;15;1;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;25;0;1;5;0;18;1;5;0;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;1;0;18;1;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;119;0;2;5;0;16;0;5;88;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;4;0;15;0;4;0;none;none;none;none;none;none
0.0;2;1;0;0;0;101;0;2;6;0;7;1;6;0;none;none;none;none;none;none
0.0;0;1;0;0;1;20;0;1;4;0;15;0;4;0;none;none;none;none;none;none
0.0;3;1;0;0;0;71;0;1;7;0;11;1;7;86;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
4.0;6;1;0;0;0;128;0;6;5;0;9;1;5;60;none;none;none;none;none;none
0.0;1;1;0;0;1;25;0;1;4;0;17;0;4;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;_;0;0;1;42;0;1;0;0;11;0;0;85;none;none;none;none;none;none
0.0;1;1;0;0;0;108;0;7;3;0;6;0;3;0;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;2;1;1;0;1;36;0;2;3;0;17;2;300;33;none;none;none;none;none;none
2.0;3;1;1;0;1;19;0;1;3;0;17;2;300;33;none;none;none;none;none;none
1.0;2;1;1;0;1;17;0;1;3;0;17;2;300;33;none;none;none;none;none;none
0.0;3;1;0;0;1;32;0;2;3;0;15;1;3;50;none;none;none;none;none;none
0.0;0;1;0;0;1;6;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;1;24;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;6;1;0;0;1;90;0;1;8;0;28;5;8;63;none;none;none;none;none;none
0.0;0;1;0;0;1;68;0;1;3;0;14;0;3;0;none;none;none;none;none;none
