Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
12.0;59;43;38;22;1;1749;2;9;47;0;231;19;118;95;none;none;none;Large Class;none;Shotgun Surgery
0.0;0;2;3;1;1;29;0;1;3;0;14;0;100;43;none;none;none;none;none;none
0.0;0;1;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;4;3;1;1;58;0;1;4;0;16;0;133;52;none;none;none;none;none;none
0.0;0;1;7;2;1;24;1;1;5;2;16;0;57;30;none;none;none;none;none;none
0.0;1;1;7;1;2;35;0;1;5;2;21;0;71;35;none;none;none;none;none;none
0.0;0;1;6;1;2;29;0;1;5;1;21;0;83;42;none;none;none;none;none;none
2.0;3;8;10;1;2;128;0;1;10;0;33;1;100;57;none;none;none;none;none;none
3.0;8;3;28;8;2;139;2;1;13;15;41;3;39;88;none;none;none;none;none;none
7.0;17;29;28;10;1;1103;0;1;29;0;88;6;104;77;none;Feature Envy;none;none;none;Shotgun Surgery
1.0;13;11;23;44;1;193;2;1;20;0;61;1;78;90;none;none;none;none;none;none
9.0;21;29;2;6;4;422;0;2;8;0;143;1;400;65;none;none;none;Large Class;none;Shotgun Surgery
0.0;9;4;0;0;3;42;0;1;2;0;35;5;2;0;none;none;none;none;none;none
6.0;15;26;29;2;1;337;3;1;32;0;91;0;100;87;none;none;none;none;none;Shotgun Surgery
7.0;18;49;7;4;1;871;0;1;30;0;108;4;429;92;none;none;none;none;none;Shotgun Surgery
4.0;17;9;3;4;1;118;0;1;4;0;35;3;133;61;none;none;none;none;Data Class;none
3.0;6;5;8;0;2;109;0;1;12;0;143;1;150;58;none;none;none;none;none;none
10.0;32;21;62;4;1;1476;3;3;101;0;212;2;158;96;none;none;none;Large Class;none;Shotgun Surgery
0.0;1;1;3;1;1;6;0;1;0;3;11;0;0;100;none;none;none;none;none;none
0.0;0;6;2;1;1;57;0;1;2;0;15;1;100;16;none;none;none;none;none;none
0.0;4;1;3;1;1;32;0;1;7;0;23;0;233;58;none;none;none;none;none;none
1.0;9;1;0;0;3;30;0;1;4;0;142;1;4;0;none;none;none;none;none;none
3.0;3;2;1;0;2;30;0;1;2;0;87;1;200;66;none;none;none;none;none;none
6.0;9;23;0;0;3;121;0;1;2;0;102;0;2;50;none;none;none;none;none;Shotgun Surgery
1.0;0;1;5;3;1;15;0;1;2;3;19;0;40;0;none;none;none;none;none;none
0.0;1;2;24;9;1;71;0;2;6;3;18;0;25;91;none;Feature Envy;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;2;19;6;2;2;86;1;1;6;0;52;0;83;33;none;none;none;none;none;none
5.0;28;7;15;2;2;257;2;1;17;0;185;1;100;84;none;none;none;none;none;none
12.0;28;39;45;6;1;762;4;1;52;0;179;2;107;93;none;Feature Envy;none;none;none;Shotgun Surgery
13.0;40;32;30;5;1;1073;2;1;48;0;172;9;153;93;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;0;1;2;2;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
1.0;0;1;12;4;1;26;0;1;2;5;19;0;17;50;none;none;none;none;none;none
1.0;0;1;11;4;1;37;0;1;3;8;14;1;27;33;none;none;Long Methodt;none;none;none
6.0;9;24;0;0;2;124;0;1;2;0;100;0;2;50;none;none;none;none;none;Shotgun Surgery
0.0;0;1;6;1;1;18;0;1;2;4;13;0;33;0;none;none;none;none;none;none
1.0;0;2;23;5;1;67;0;1;3;8;15;1;13;60;none;none;Long Methodt;none;none;none
0.0;1;2;2;0;2;58;0;1;8;0;36;1;400;55;none;none;none;none;none;none
1.0;2;4;1;0;2;69;0;1;5;0;29;0;500;16;none;none;none;none;none;none
2.0;3;2;2;0;2;59;0;1;7;0;38;1;350;38;none;none;none;none;none;none
0.0;1;2;7;7;1;52;2;1;10;0;22;0;114;79;none;Feature Envy;none;none;none;none
0.0;0;5;10;9;1;188;0;1;11;0;28;0;110;21;none;Feature Envy;none;none;none;none
1.0;2;2;1;0;2;34;0;1;4;0;27;0;400;0;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;10;24;1;0;1;363;0;1;6;0;54;5;600;73;none;none;none;none;none;Shotgun Surgery
2.0;2;24;1;0;1;88;0;1;1;0;14;0;100;0;none;none;none;none;none;Shotgun Surgery
2.0;2;21;3;0;1;89;0;1;1;0;17;0;33;40;none;none;none;none;none;none
0.0;4;1;4;9;1;18;0;1;4;0;18;1;100;66;none;none;none;none;none;none
0.0;0;1;0;0;4;9;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;3;4;3;9;3;36;2;1;3;0;31;2;33;50;none;Feature Envy;none;none;none;none
0.0;2;1;1;2;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;27;0;0;100;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;27;0;0;100;none;Feature Envy;none;none;none;none
2.0;11;18;0;0;1;258;0;2;7;0;48;6;7;77;none;none;none;none;none;Shotgun Surgery
0.0;0;1;0;0;3;12;0;1;1;0;25;0;1;50;none;none;none;none;none;none
0.0;5;1;7;3;1;27;0;1;7;0;21;1;100;66;none;none;none;none;none;none
1.0;16;2;0;0;1;93;0;1;8;0;43;6;8;0;none;none;none;none;none;none
1.0;3;9;9;9;1;61;0;1;4;6;17;0;44;66;none;Feature Envy;none;none;none;none
0.0;0;1;11;10;0;13;0;1;11;0;11;0;100;0;none;Feature Envy;none;none;none;none
0.0;0;1;26;6;1;41;0;1;1;25;12;0;4;52;none;none;Long Methodt;none;none;none
0.0;6;1;31;19;0;37;0;1;8;0;38;0;26;0;none;Feature Envy;none;none;none;none
0.0;9;1;2;0;2;27;0;1;3;0;29;0;150;0;none;none;none;none;none;none
0.0;2;2;1;0;1;8;0;1;1;0;15;0;100;0;none;none;none;none;none;none
0.0;3;5;1;0;1;20;0;1;1;0;19;1;100;0;none;none;none;none;none;none
0.0;3;4;1;0;1;17;0;1;1;0;18;1;100;0;none;none;none;none;none;none
0.0;3;3;1;0;1;16;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;3;2;1;0;1;9;0;1;1;0;15;1;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
1.0;3;2;2;0;3;27;0;1;2;0;31;1;100;50;none;none;none;none;none;none
0.0;3;5;1;0;2;21;0;1;1;0;20;1;100;0;none;none;none;none;none;none
0.0;3;4;1;0;2;18;0;1;1;0;19;1;100;0;none;none;none;none;none;none
0.0;3;2;1;0;2;10;0;1;1;0;16;1;100;0;none;none;none;none;none;none
1.0;1;17;2;1;1;197;0;1;7;0;22;2;350;85;none;none;none;none;none;Shotgun Surgery
1.0;1;3;3;2;1;25;0;1;3;0;18;0;100;50;none;none;none;none;none;none
0.0;0;8;2;1;1;66;0;1;2;0;16;0;100;62;none;none;none;none;none;none
6.0;8;17;3;0;2;698;0;2;34;0;75;5;1133;98;none;none;none;Large Class;none;none
0.0;3;3;17;1;1;119;4;1;17;0;46;0;76;81;none;none;none;none;none;none
0.0;2;1;2;0;2;8;0;1;2;0;23;0;100;0;none;none;none;none;none;none
0.0;2;1;2;0;2;8;0;1;2;0;23;0;100;0;none;none;none;none;none;none
1.0;6;9;2;0;2;101;0;1;3;0;35;0;150;81;none;none;none;none;Data Class;none
1.0;6;5;3;0;2;45;0;2;3;0;30;2;100;0;none;none;none;none;Data Class;none
1.0;1;5;3;0;2;31;0;1;3;0;21;1;100;0;none;none;none;none;none;none
4.0;7;1;5;0;2;131;0;1;6;0;36;1;120;75;none;none;none;none;none;none
2.0;3;3;2;0;2;14;0;1;2;0;25;0;100;0;none;none;none;none;none;none
2.0;0;2;1;0;4;35;0;1;4;0;66;1;400;0;Refused Bequest;none;none;none;none;none
1.0;8;3;1;0;3;31;0;1;3;0;62;1;300;0;none;none;none;none;Data Class;none
3.0;7;5;1;0;3;48;0;1;4;0;65;0;400;75;none;none;none;none;none;none
3.0;8;6;1;0;4;22;0;1;2;0;65;2;200;0;none;none;none;none;Data Class;none
2.0;4;15;5;0;2;256;0;2;5;0;51;1;100;0;none;none;none;none;Data Class;none
1.0;3;15;9;1;1;235;0;1;13;0;48;5;144;61;none;none;none;none;none;none
1.0;4;15;4;0;2;155;0;2;5;0;40;1;125;0;none;none;none;none;Data Class;none
2.0;2;15;5;1;1;123;1;1;6;0;28;2;100;42;none;none;none;none;none;none
5.0;9;20;4;2;3;244;0;1;8;0;78;4;200;87;none;none;none;none;Data Class;Shotgun Surgery
1.0;4;2;3;0;2;16;0;1;3;0;27;1;100;0;none;none;none;none;Data Class;none
1.0;4;15;4;0;2;140;0;2;4;0;39;1;100;0;none;none;none;none;Data Class;none
2.0;2;15;5;1;1;119;1;1;6;0;28;2;100;42;none;none;none;none;none;none
5.0;6;1;2;0;3;89;0;1;3;0;38;0;150;50;none;none;none;none;none;none
1.0;6;5;3;0;2;45;0;2;3;0;30;2;100;0;none;none;none;none;Data Class;none
1.0;1;5;3;0;2;31;0;1;3;0;21;1;100;0;none;none;none;none;none;none
1.0;4;2;3;0;2;17;0;1;3;0;28;1;100;0;none;none;none;none;Data Class;none
1.0;4;2;3;0;2;14;0;1;3;0;27;1;100;0;none;none;none;none;Data Class;none
0.0;3;1;1;0;3;9;0;1;1;0;29;0;100;0;none;none;none;none;none;none
1.0;4;5;3;0;2;70;0;2;3;0;29;1;100;0;none;none;none;none;Data Class;none
0.0;0;5;6;2;1;59;0;1;6;0;24;0;100;42;none;none;none;none;none;none
2.0;7;6;1;0;3;51;0;1;4;0;65;0;400;0;none;none;none;none;Data Class;none
3.0;7;6;1;0;3;53;0;1;4;0;65;0;400;75;none;none;none;none;Data Class;none
2.0;4;16;6;0;2;221;0;2;6;0;51;1;100;0;none;none;none;none;none;none
1.0;1;16;4;1;1;194;0;1;11;0;37;2;275;70;none;none;none;none;none;none
2.0;6;5;3;0;2;50;0;2;3;0;36;1;100;66;none;none;none;none;Data Class;none
1.0;1;2;4;0;2;21;0;1;4;0;25;0;100;0;none;none;none;none;none;none
6.0;9;3;6;1;2;235;0;1;7;0;42;1;117;61;none;none;none;none;none;none
0.0;0;1;0;0;4;9;0;1;0;0;24;0;0;100;none;none;none;none;none;none
1.0;3;1;2;0;2;9;0;1;2;0;23;0;100;0;none;none;none;none;Data Class;none
2.0;9;2;1;0;3;38;0;1;4;0;64;0;400;0;none;none;none;none;Data Class;none
0.0;2;2;14;7;1;32;0;1;10;0;22;1;71;100;none;Feature Envy;none;none;none;none
1.0;3;1;2;0;2;8;0;1;2;0;23;0;100;0;none;none;none;none;none;none
11.0;61;136;71;6;1;2275;11;4;79;12;240;7;96;94;none;none;none;none;none;Shotgun Surgery
0.0;1;2;11;0;1;48;0;1;12;0;35;0;109;50;none;none;none;none;none;none
2.0;5;2;9;0;1;45;4;1;9;0;32;0;56;77;none;none;none;none;none;none
2.0;5;2;7;0;1;31;3;1;7;0;25;0;57;75;none;none;none;none;none;none
2.0;7;4;1;0;3;44;0;1;4;0;63;0;400;0;none;none;none;none;Data Class;none
2.0;7;2;1;0;3;35;0;1;4;0;63;0;400;0;none;none;none;none;Data Class;none
3.0;0;4;1;0;4;24;0;1;2;0;63;1;200;0;Refused Bequest;none;none;none;none;none
1.0;6;4;9;0;2;66;0;1;8;0;41;1;89;69;none;none;none;none;none;none
0.0;2;3;9;0;2;47;0;1;8;0;39;0;89;66;none;none;none;none;none;none
0.0;2;2;4;4;5;34;3;1;4;0;29;0;25;62;none;none;none;none;none;none
0.0;2;15;13;2;2;130;0;1;8;0;39;0;62;78;none;none;none;none;none;none
2.0;7;46;9;0;2;428;0;1;11;0;46;2;122;76;none;none;none;none;none;Shotgun Surgery
0.0;4;9;3;30;1;48;0;1;1;0;22;1;33;50;none;Feature Envy;none;none;none;none
0.0;0;2;8;1;2;37;0;1;8;0;51;0;100;44;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;3;2;7;17;1;30;2;1;7;0;24;1;71;57;none;Feature Envy;none;none;none;none
1.0;0;3;21;11;1;102;4;1;21;0;55;2;81;84;none;Feature Envy;none;none;none;none
5.0;15;100;4;3;1;1348;0;7;8;0;92;3;200;81;none;none;none;none;Data Class;Shotgun Surgery
0.0;0;2;7;4;1;26;0;1;2;1;13;0;29;65;none;none;none;none;none;none
2.0;2;4;3;4;1;33;0;1;2;1;21;1;67;25;none;none;none;none;none;none
1.0;1;6;8;2;1;56;0;1;2;2;17;1;25;58;none;none;none;none;none;none
2.0;5;100;1;1;1;594;0;1;4;0;26;1;400;78;none;none;none;none;none;none
1.0;2;5;4;4;1;31;0;1;2;2;16;0;50;25;none;none;none;none;none;none
1.0;4;7;58;1;1;394;0;1;9;0;32;2;16;80;none;none;none;none;none;none
0.0;0;1;1;1;3;16;1;1;1;0;25;0;0;50;none;none;none;none;none;none
0.0;1;8;3;1;1;168;0;1;6;0;22;1;200;25;none;none;none;none;none;none
0.0;2;6;5;2;1;96;0;1;11;0;27;1;220;61;none;none;none;none;none;none
0.0;9;3;0;0;1;209;0;8;22;0;46;1;22;89;none;none;none;none;none;none
0.0;0;1;0;0;2;10;0;1;1;0;34;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;2;12;0;1;2;0;35;0;2;33;none;none;none;none;none;none
0.0;0;1;0;0;2;13;0;1;0;0;33;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;15;0;1;2;0;37;0;2;33;none;none;none;none;none;none
0.0;2;1;0;0;2;10;0;1;1;0;34;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;2;10;0;1;1;0;34;0;1;0;none;none;none;none;none;none
0.0;1;1;0;0;2;16;0;1;3;0;40;0;3;0;none;none;none;none;none;none
0.0;0;1;1;1;4;11;0;1;1;0;25;0;100;50;none;none;none;none;none;none
2.0;5;28;0;0;2;400;0;1;36;0;115;3;36;97;none;none;none;none;none;Shotgun Surgery
2.0;5;18;5;1;1;258;0;1;15;0;58;6;300;93;none;none;none;none;none;none
3.0;2;15;1;0;2;491;0;1;17;0;87;4;1700;79;none;none;none;none;none;none
3.0;10;25;1;0;1;928;0;2;47;0;112;6;4700;92;none;none;none;none;Data Class;Shotgun Surgery
0.0;0;1;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
9.0;18;98;18;2;1;2125;0;2;49;0;148;8;272;92;none;none;none;none;none;Shotgun Surgery
0.0;2;3;0;0;1;39;0;1;4;0;15;0;4;66;none;none;none;none;none;none
3.0;13;19;2;1;1;1270;0;10;50;0;115;4;2500;95;none;Feature Envy;none;none;none;Shotgun Surgery
1.0;0;5;1;0;2;51;0;1;3;0;64;1;300;50;none;none;none;none;none;none
1.0;0;10;1;0;2;59;0;1;7;0;65;0;700;78;none;none;none;none;none;none
1.0;0;3;1;0;2;26;0;1;3;0;60;0;300;50;none;none;none;none;none;none
1.0;0;4;1;0;2;38;0;1;3;0;61;0;300;44;none;none;none;none;none;none
0.0;1;1;0;0;1;6;0;1;0;0;11;0;0;100;none;none;none;none;none;none
1.0;1;3;1;0;2;32;0;1;5;0;63;1;500;62;none;none;none;none;none;none
1.0;0;3;1;0;2;47;0;1;4;0;61;0;400;60;none;none;none;none;none;none
1.0;1;2;1;0;2;22;0;1;3;0;61;1;300;50;none;none;none;none;none;none
2.0;3;13;1;0;2;99;0;1;4;0;73;1;400;60;none;none;none;none;none;none
2.0;7;2;14;1;1;69;8;1;14;0;40;0;43;85;none;none;none;none;none;none
2.0;11;2;17;1;1;87;10;1;17;0;47;0;41;88;none;none;none;none;none;none
10.0;42;7;41;20;1;691;3;5;48;0;151;3;110;96;none;none;none;Large Class;none;none
0.0;4;1;3;0;2;18;0;1;3;0;45;0;100;0;none;none;none;none;none;none
3.0;21;3;11;0;2;82;0;1;13;0;97;2;118;0;none;none;none;none;none;none
13.0;29;1;11;0;2;169;0;1;18;0;125;1;164;0;none;none;none;none;none;none
8.0;12;1;11;0;2;63;0;1;11;0;94;0;100;0;none;none;none;none;none;none
2.0;5;10;4;3;2;137;0;2;4;0;55;3;100;50;none;none;none;none;Data Class;none
4.0;8;10;0;0;1;67;0;1;4;0;29;4;4;66;none;none;none;none;none;none
0.0;0;_;161;31;1;163;0;1;0;0;11;0;0;0;none;Feature Envy;none;none;none;none
8.0;12;11;5;5;1;197;0;2;9;0;39;4;180;82;none;none;none;none;none;none
0.0;1;1;0;0;1;11;0;1;0;0;11;0;0;50;none;none;none;none;none;none
0.0;0;1;2;1;3;15;2;1;2;0;26;0;0;55;none;none;none;none;none;none
15.0;68;18;33;5;1;840;2;2;37;0;211;15;106;91;none;none;none;none;none;Shotgun Surgery
0.0;0;2;5;2;1;28;1;1;5;0;19;2;80;9;none;none;none;none;none;none
31.0;81;57;36;10;1;2465;2;10;56;0;321;22;150;95;none;Feature Envy;none;none;none;Shotgun Surgery
3.0;6;3;2;0;2;30;0;1;2;0;35;3;100;33;none;none;none;none;none;none
0.0;3;2;0;0;2;14;0;1;1;0;31;1;1;0;none;none;none;none;none;none
0.0;1;2;4;1;1;20;0;1;2;2;13;0;50;25;none;none;none;none;none;none
0.0;0;3;5;1;1;39;1;1;6;0;18;1;100;43;none;none;none;none;none;none
0.0;3;2;0;0;2;14;0;1;1;0;31;1;1;0;none;none;none;none;none;none
2.0;9;12;14;1;1;296;0;1;20;3;61;2;143;82;none;none;none;none;none;none
4.0;16;7;9;1;1;133;0;1;9;0;50;5;100;65;none;none;none;none;none;none
0.0;2;2;7;1;1;40;1;1;8;0;25;1;100;48;none;none;none;none;none;none
1.0;5;4;6;1;1;71;0;1;6;0;26;1;100;33;none;none;none;none;none;none
2.0;15;4;6;0;1;73;1;1;8;0;40;4;117;61;none;none;none;none;none;none
3.0;11;2;20;9;1;88;5;1;17;0;44;0;60;85;none;Feature Envy;none;none;none;none
6.0;15;24;18;7;1;197;2;1;14;5;47;7;67;80;none;none;none;Large Class;none;Shotgun Surgery
4.0;9;2;18;7;1;58;1;1;13;5;37;0;67;80;none;Feature Envy;none;none;none;none
6.0;16;13;39;10;1;377;10;1;43;0;93;1;85;92;none;Feature Envy;none;none;none;none
16.0;35;30;11;7;1;991;0;1;30;0;99;13;273;96;none;none;none;Large Class;none;Shotgun Surgery
3.0;0;3;27;5;2;97;5;1;18;0;65;1;48;89;none;Feature Envy;none;none;none;none
0.0;7;3;8;6;1;211;0;1;22;0;48;1;275;87;none;none;none;none;none;none
4.0;0;4;45;12;1;177;6;1;34;9;78;2;62;92;none;none;none;none;none;none
1.0;4;11;5;7;1;68;0;1;5;0;31;2;100;19;none;Feature Envy;none;none;none;none
2.0;7;2;11;5;1;27;2;1;7;4;26;0;45;82;none;none;none;none;none;none
2.0;6;4;4;1;2;32;0;1;4;0;44;2;100;75;Refused Bequest;none;none;none;none;none
1.0;12;14;9;0;1;162;0;2;9;0;77;2;100;30;none;none;none;none;none;none
1.0;14;14;5;0;3;86;0;1;7;0;63;8;140;0;none;none;none;none;none;none
0.0;4;6;2;13;1;30;0;1;1;0;18;1;50;33;none;Feature Envy;none;none;none;none
4.0;7;6;20;11;1;129;0;1;17;4;46;0;85;75;none;none;none;none;none;none
7.0;24;13;13;0;1;272;1;1;15;0;62;3;108;78;none;none;none;Large Class;none;none
2.0;5;2;13;3;1;31;4;1;8;5;28;0;31;85;none;none;none;none;none;none
3.0;7;5;28;15;1;128;3;1;17;5;45;1;50;80;none;none;none;none;none;none
4.0;8;13;21;8;1;302;2;1;21;4;48;2;90;80;none;none;none;none;none;none
0.0;6;8;4;2;1;156;1;3;4;0;44;1;75;40;none;none;none;none;Data Class;none
6.0;11;7;0;0;2;66;0;1;4;0;33;2;4;60;none;none;none;none;none;none
3.0;7;8;0;0;2;69;0;1;2;0;25;1;2;0;none;none;none;none;none;none
0.0;3;1;3;1;0;6;0;1;3;0;3;0;100;0;none;none;none;none;none;none
1.0;9;6;19;6;1;111;7;1;20;0;48;1;68;86;none;Feature Envy;none;none;none;none
2.0;1;1;2;1;2;16;1;1;2;0;42;0;50;0;none;none;none;none;none;none
0.0;6;4;4;2;1;98;1;3;4;0;38;1;75;60;Refused Bequest;none;none;none;none;none
1.0;10;3;5;1;2;45;1;1;5;0;28;1;80;45;none;none;none;none;none;none
3.0;7;4;0;0;2;31;0;1;1;0;25;1;1;0;none;none;none;none;none;none
0.0;0;1;0;0;2;8;0;1;0;0;40;0;0;0;none;none;none;none;none;none
0.0;2;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
7.0;15;35;5;2;1;275;0;1;9;0;44;5;180;75;none;none;none;none;Data Class;Shotgun Surgery
4.0;16;13;2;2;1;273;0;1;11;0;42;4;550;70;none;none;none;none;Data Class;none
4.0;12;5;8;2;1;73;0;1;8;0;31;1;100;77;none;none;none;none;none;none
1.0;6;5;7;1;1;90;0;1;8;0;31;1;114;61;none;none;none;none;none;none
1.0;2;4;1;0;2;56;0;1;5;0;28;0;500;16;none;none;none;none;none;none
0.0;1;2;2;0;2;48;0;1;8;0;35;1;400;55;none;none;none;none;none;none
0.0;0;1;0;0;3;16;0;1;2;0;30;0;2;33;Refused Bequest;none;none;none;none;none
1.0;2;2;1;0;2;27;0;1;4;0;26;0;400;0;none;none;none;none;none;none
0.0;4;1;8;6;0;10;0;1;6;0;6;0;75;0;none;Feature Envy;none;none;none;none
9.0;20;27;7;0;1;525;1;2;14;0;71;6;186;80;none;none;none;none;none;Shotgun Surgery
1.0;2;2;1;0;1;16;0;1;1;0;15;1;100;16;none;none;none;none;none;none
2.0;0;2;6;0;1;32;0;1;6;0;24;0;100;83;none;none;none;none;none;none
2.0;3;1;7;0;3;34;2;1;7;0;106;0;71;72;none;none;none;none;none;none
1.0;13;1;31;2;3;99;1;1;31;0;155;0;97;93;none;none;none;none;none;none
1.0;4;1;20;0;3;69;0;1;20;0;133;0;100;0;none;none;none;none;none;none
1.0;5;1;37;0;1;114;0;1;37;0;86;0;100;0;none;none;none;none;none;none
1.0;1;1;12;0;3;51;0;1;12;0;109;0;100;0;none;none;none;none;none;none
0.0;11;1;51;0;1;159;3;1;51;0;114;0;94;96;none;none;none;none;none;none
3.0;5;5;22;3;4;165;5;1;22;0;159;0;77;84;none;none;none;none;none;none
1.0;3;3;8;0;1;43;0;1;8;0;31;1;100;44;none;none;none;none;none;none
0.0;0;1;7;1;2;38;6;1;7;0;92;0;14;77;none;none;Long Methodt;none;none;none
6.0;13;9;10;1;4;286;0;1;25;0;210;5;250;85;none;none;none;Large Class;none;none
7.0;23;8;23;3;2;267;0;2;22;0;184;3;96;81;none;none;none;none;none;none
0.0;0;3;4;1;1;28;1;1;5;0;17;1;100;41;none;none;none;none;none;none
7.0;37;12;11;1;3;469;0;1;19;0;134;4;173;91;none;none;none;none;none;none
4.0;2;4;6;0;4;47;1;1;6;0;119;0;83;46;none;none;none;none;none;none
0.0;3;2;0;0;1;13;0;1;3;0;16;0;3;_;none;none;none;none;none;none
1.0;2;1;0;0;2;15;0;1;2;0;19;0;2;_;none;none;none;none;none;none
0.0;0;1;4;1;1;12;0;1;0;4;11;0;0;_;none;none;none;none;none;none
3.0;21;11;13;1;1;241;0;1;18;0;97;3;138;82;none;none;none;none;none;none
1.0;1;3;0;0;2;19;0;1;2;0;17;0;2;_;none;none;none;none;none;none
0.0;2;2;0;0;1;27;0;1;0;0;14;1;0;19;none;none;none;none;none;none
11.0;31;52;47;15;1;1127;0;1;10;0;84;12;21;95;none;none;none;Large Class;none;Shotgun Surgery
3.0;14;19;0;0;2;116;0;1;1;0;37;3;1;0;none;none;none;none;none;Shotgun Surgery
7.0;20;15;0;0;2;217;0;2;5;0;49;7;5;66;none;none;none;none;Data Class;Shotgun Surgery
0.0;1;3;0;0;1;39;0;1;4;0;16;1;4;16;none;none;none;none;none;none
13.0;41;37;0;0;1;597;0;2;11;0;97;15;11;86;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;2;1;0;0;1;12;0;1;0;0;11;0;0;0;none;none;none;none;none;none
8.0;16;8;0;0;2;91;0;1;2;0;37;1;2;0;none;none;none;none;none;none
13.0;30;31;0;0;2;259;0;1;5;0;60;9;5;0;none;none;none;none;none;Shotgun Surgery
20.0;41;34;0;0;3;851;0;2;17;0;112;15;17;78;none;none;none;none;none;Shotgun Surgery
0.0;1;1;0;0;3;13;0;1;0;0;24;0;0;66;none;none;none;none;none;none
13.0;34;44;0;0;2;297;0;1;5;0;75;17;5;83;none;none;none;none;none;Shotgun Surgery
9.0;20;16;0;0;3;156;0;1;2;0;47;5;2;0;none;none;none;none;none;Shotgun Surgery
16.0;78;45;11;3;1;1789;0;3;41;0;231;19;373;94;none;none;none;none;none;Shotgun Surgery
3.0;6;6;7;1;1;52;0;1;7;0;31;4;100;64;none;none;none;none;none;none
0.0;0;4;2;0;1;25;0;1;2;0;15;0;100;33;none;none;none;none;none;none
7.0;12;7;0;0;3;44;0;1;1;0;29;1;1;0;none;none;none;none;none;none
5.0;13;7;0;0;2;53;0;1;1;0;31;1;1;0;none;none;none;none;none;none
11.0;28;52;0;0;2;321;0;1;9;0;69;11;9;75;none;none;none;none;none;Shotgun Surgery
5.0;12;3;0;0;3;25;0;1;1;0;27;1;1;0;none;none;none;none;none;none
6.0;17;7;0;0;2;83;0;1;3;0;36;3;3;0;none;none;none;none;none;none
3.0;13;4;3;1;1;95;0;1;11;0;40;2;367;85;none;none;none;none;none;none
0.0;2;3;2;0;1;24;1;1;2;0;17;0;50;33;none;none;none;none;none;none
1.0;2;5;5;1;1;49;1;1;4;0;20;0;60;40;none;none;none;none;none;none
0.0;0;1;18;2;1;71;5;1;18;0;38;0;72;80;none;none;none;none;none;none
0.0;2;7;4;1;1;52;1;1;3;0;22;0;50;44;none;none;none;none;none;none
0.0;0;1;4;10;1;18;1;1;4;0;16;1;75;0;none;Feature Envy;none;none;none;none
0.0;1;2;1;1;1;14;0;1;1;0;13;0;100;50;none;none;none;none;none;none
2.0;6;5;1;1;2;17;0;1;1;0;37;2;100;0;none;none;none;none;none;none
1.0;3;6;3;0;2;52;0;1;3;0;25;1;100;19;none;none;none;none;none;none
0.0;4;6;4;2;1;81;0;1;4;0;26;0;100;53;none;none;none;none;none;none
0.0;2;2;6;21;1;47;1;1;5;0;20;1;67;53;none;Feature Envy;none;none;none;none
1.0;3;4;1;0;2;24;0;1;1;0;50;2;100;0;none;none;none;none;none;none
4.0;14;11;9;1;2;187;1;1;9;0;60;5;89;70;none;none;none;none;none;none
3.0;37;10;10;0;2;213;1;1;14;0;93;10;130;86;none;none;none;none;none;none
0.0;0;_;3;3;0;8;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;22;5;12;0;2;326;0;4;14;0;153;3;117;87;none;none;none;none;none;none
0.0;2;1;4;1;1;16;0;1;4;0;18;0;100;80;none;none;none;none;none;none
1.0;10;3;4;0;2;66;0;1;9;0;70;3;225;88;none;none;none;none;none;none
2.0;13;5;11;1;2;91;1;1;11;0;143;0;91;68;none;none;none;none;none;none
