Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;0;2;1;1;0;10;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;12;1;0;274;3;1;12;0;13;0;75;91;none;none;none;none;none;none
0.0;1;1;3;0;0;36;0;1;3;0;3;0;100;53;none;none;none;none;none;none
0.0;4;3;14;0;1;373;0;5;13;0;40;0;93;83;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;2;6;1;1;195;1;2;6;0;30;0;83;83;none;none;none;none;none;none
0.0;1;1;18;1;1;68;5;1;18;0;35;1;72;78;none;none;none;none;none;none
0.0;0;1;0;0;1;32;0;1;3;0;10;0;3;66;none;none;none;none;none;none
0.0;0;1;0;0;1;16;0;1;2;0;8;0;2;0;none;none;none;none;none;none
0.0;1;2;9;0;0;189;0;3;9;0;16;0;100;83;none;none;none;none;none;none
0.0;7;1;4;0;1;20;0;1;4;0;22;3;100;25;none;none;none;none;none;none
0.0;0;1;5;0;1;19;2;1;5;0;16;0;60;40;none;none;none;none;none;none
0.0;8;13;17;0;0;504;0;6;18;0;69;1;106;94;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
2.0;15;13;1;0;2;208;0;1;7;0;96;5;700;74;none;none;none;none;none;none
0.0;0;1;3;0;1;11;0;1;3;0;17;0;100;0;none;none;none;none;none;none
1.0;2;2;3;0;1;24;0;1;3;0;20;0;100;37;none;none;none;none;none;none
0.0;5;8;2;0;0;152;0;1;9;0;27;3;450;80;none;none;none;none;none;none
0.0;1;1;5;0;0;181;0;1;8;0;12;0;160;84;none;none;none;none;none;none
0.0;1;2;6;0;0;120;0;3;6;0;9;0;100;69;none;none;none;none;none;none
0.0;1;1;6;0;2;42;3;1;6;0;15;0;50;57;none;none;none;none;none;none
0.0;0;1;1;0;0;14;0;1;1;0;1;0;100;50;none;none;none;none;none;none
1.0;6;6;17;1;0;210;6;1;18;0;27;1;71;90;none;none;none;none;none;none
2.0;15;7;13;0;2;627;0;3;24;0;96;4;185;92;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;2;1;0;14;0;1;2;0;3;1;100;0;none;none;none;none;none;none
0.0;6;3;23;0;0;481;0;1;35;0;59;2;152;94;none;none;none;none;none;none
1.0;9;11;58;0;1;891;21;2;76;0;128;7;95;97;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;17;6;68;0;0;1370;1;13;82;0;142;4;119;97;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;1;2;0;1;11;0;1;2;0;7;1;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;2;1;0;29;1;1;2;0;2;0;50;58;none;none;none;none;none;none
0.0;4;2;6;1;1;31;0;1;6;0;26;0;100;66;none;none;none;none;none;none
0.0;0;1;2;1;1;9;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;0;6;1;0;1;39;1;1;3;0;9;0;200;50;none;none;none;none;none;none
0.0;2;1;10;1;1;39;5;1;10;0;21;0;50;81;none;none;none;none;none;none
0.0;0;1;3;1;1;13;1;1;3;0;15;0;67;33;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;1;1;2;1;1;14;1;1;2;0;13;0;50;25;none;none;none;none;none;none
0.0;0;1;2;0;0;79;0;1;2;0;2;0;100;60;none;none;none;none;none;none
1.0;8;5;0;0;1;64;0;1;1;0;28;3;1;12;none;none;none;none;none;none
0.0;5;6;5;0;1;76;0;1;11;0;34;1;220;85;none;none;none;none;none;none
1.0;4;3;5;0;0;96;0;1;5;0;14;2;100;71;none;none;none;none;none;none
1.0;9;7;10;0;0;199;0;7;13;0;31;0;130;83;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;2;21;0;1;1;0;14;0;1;50;none;none;none;none;none;none
0.0;1;1;0;0;3;10;0;1;1;0;16;1;1;0;none;none;none;none;none;none
0.0;1;1;0;0;2;16;0;1;0;0;13;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;0;0;1;13;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;1;5;0;1;1;0;5;0;100;0;none;none;none;none;none;none
0.0;1;1;5;0;0;91;0;1;5;0;5;0;100;83;none;none;none;none;none;none
0.0;0;2;4;0;0;99;0;1;4;0;4;0;100;69;none;none;none;none;none;none
0.0;0;2;2;0;0;12;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;30;1;1;4;0;5;0;300;64;none;none;none;none;none;none
0.0;0;1;1;0;2;15;0;1;1;0;30;0;100;0;none;none;none;none;none;none
0.0;7;16;14;1;1;424;4;6;16;0;42;2;86;83;none;none;none;none;none;none
1.0;3;9;10;1;1;63;4;1;10;0;25;2;60;70;none;none;none;none;none;none
0.0;1;1;0;0;0;32;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;4;1;1;1;24;0;1;1;0;12;0;100;0;none;none;none;none;none;none
1.0;3;4;10;2;1;53;4;1;10;0;25;2;60;65;none;none;none;none;none;none
1.0;3;3;12;1;1;59;5;1;12;0;27;2;58;75;none;none;none;none;none;none
1.0;5;10;5;0;0;286;1;2;8;0;23;2;140;80;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;3;7;0;0;120;0;1;10;0;16;0;143;81;none;none;none;none;none;none
1.0;13;10;26;2;1;575;2;3;15;0;106;3;50;90;none;none;none;none;none;none
2.0;11;7;13;1;1;128;1;1;14;0;47;4;100;78;none;none;none;none;none;none
2.0;13;10;17;2;1;206;1;1;18;0;64;4;100;70;none;none;none;none;none;none
1.0;1;11;4;0;0;85;0;1;4;0;19;0;100;60;none;none;none;none;none;none
0.0;0;1;0;0;3;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;7;2;8;0;0;119;0;2;7;0;13;1;88;78;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;4;11;1;0;174;0;1;11;0;19;0;100;4;none;none;none;none;none;none
0.0;1;2;2;0;0;50;1;1;3;0;5;1;100;50;none;none;none;none;none;none
1.0;4;21;1;0;1;236;0;1;7;0;45;2;700;60;none;none;none;none;none;Shotgun Surgery
1.0;0;2;2;0;0;32;0;1;2;0;3;0;100;33;none;none;none;none;none;none
0.0;4;2;3;0;0;95;0;1;7;0;9;0;233;85;none;none;none;none;none;none
0.0;2;7;6;0;0;253;0;3;9;0;20;2;150;83;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;2;2;1;1;36;1;1;4;0;18;0;150;60;none;none;none;none;none;none
0.0;1;2;9;0;0;97;0;1;9;0;10;0;100;74;none;none;none;none;none;none
0.0;3;5;10;0;0;204;1;3;11;0;21;1;100;88;none;none;none;none;none;none
1.0;1;5;3;1;1;22;0;1;3;0;19;0;100;33;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;4;2;0;1;118;0;2;2;0;5;0;100;33;none;none;none;none;none;none
0.0;0;1;7;0;0;77;0;1;7;0;7;0;100;59;none;none;none;none;none;none
2.0;5;5;4;1;1;109;1;2;6;0;35;8;125;67;Refused Bequest;none;none;none;none;none
0.0;1;2;2;1;2;15;0;1;2;0;58;1;100;33;none;none;none;none;none;none
0.0;0;_;0;0;0;11;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;9;5;23;1;0;332;8;1;30;0;45;6;96;93;none;none;none;none;none;none
0.0;2;2;1;0;0;71;0;2;2;0;4;0;200;60;none;none;none;none;none;none
0.0;0;1;2;0;1;17;1;1;2;0;13;0;50;25;none;none;none;none;none;none
2.0;7;8;5;1;1;131;0;2;13;0;44;3;260;84;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;2;10;0;1;1;0;56;0;1;0;none;none;none;none;none;none
1.0;7;3;6;0;0;109;0;3;7;0;16;3;117;88;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;5;7;0;1;158;1;1;11;0;28;2;143;86;none;none;none;none;none;none
2.0;16;14;25;3;1;531;0;2;35;0;86;3;140;91;Refused Bequest;none;none;none;none;Shotgun Surgery
1.0;2;2;1;0;3;17;0;1;1;0;31;1;100;25;none;none;none;none;none;none
0.0;1;1;3;0;0;33;0;1;3;0;3;0;100;56;none;none;none;none;none;none
0.0;6;4;13;0;1;463;1;5;20;0;81;1;146;91;none;none;none;none;none;none
1.0;8;3;1;0;1;36;0;1;3;0;25;1;300;50;none;none;none;none;none;none
1.0;8;3;1;0;1;33;0;1;4;0;27;1;400;53;none;none;none;none;none;none
0.0;0;2;3;1;1;14;0;1;3;0;17;0;100;33;none;none;none;none;none;none
1.0;3;4;9;1;1;113;1;1;14;0;41;2;144;77;none;none;none;none;none;none
0.0;0;3;4;0;0;54;0;1;4;0;7;0;100;69;none;none;none;none;none;none
0.0;0;2;2;0;0;57;0;1;2;0;2;0;100;50;none;none;none;none;none;none
0.0;3;2;49;0;1;361;15;2;43;0;59;2;57;95;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;20;13;28;0;1;529;1;4;42;0;117;6;146;95;none;none;none;none;none;none
0.0;0;1;3;1;0;7;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;4;2;2;0;1;44;0;1;3;0;14;0;150;60;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;18;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;8;3;4;0;0;123;0;1;8;0;16;5;200;75;none;none;none;none;none;none
1.0;3;7;30;0;1;259;8;1;27;0;48;1;63;93;none;none;none;none;none;none
0.0;0;1;6;0;0;56;0;1;7;0;8;1;117;80;none;none;none;none;none;none
1.0;5;7;6;2;1;145;3;2;10;0;35;3;117;82;none;none;none;none;none;none
0.0;2;1;0;0;1;10;0;1;2;0;15;0;2;50;none;none;none;none;none;none
0.0;6;18;16;0;0;303;0;1;20;0;44;1;125;92;none;none;none;none;none;Shotgun Surgery
0.0;5;6;7;0;0;272;0;3;13;0;29;2;186;72;none;none;none;none;none;none
1.0;5;1;2;1;1;27;0;1;4;0;31;2;200;60;none;none;none;none;none;none
0.0;0;1;2;1;0;34;1;1;2;0;3;0;50;60;none;none;none;none;none;none
0.0;6;4;13;0;1;529;0;4;13;0;37;0;100;92;none;none;none;none;none;none
0.0;3;4;1;0;0;52;0;1;2;0;5;0;200;50;none;none;none;none;none;none
0.0;0;1;4;0;0;29;1;1;4;0;4;0;75;78;none;none;none;none;none;none
0.0;0;1;13;1;0;38;0;1;7;0;8;0;54;85;none;none;none;none;none;none
0.0;1;3;1;0;2;30;0;1;2;0;25;0;200;22;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;1;1;8;0;0;45;2;1;8;0;8;0;75;76;none;none;none;none;none;none
0.0;5;4;7;0;0;198;0;2;9;0;15;1;129;88;none;none;none;none;none;none
0.0;1;1;2;0;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;46;0;0;0;Refused Bequest;none;none;none;none;none
0.0;3;5;6;0;0;117;0;1;8;0;18;1;133;85;none;none;none;none;none;none
0.0;6;4;2;0;0;178;0;3;5;0;23;1;250;66;none;none;none;none;none;none
1.0;5;4;7;0;1;77;0;1;7;0;24;0;100;73;none;none;none;none;none;none
2.0;3;1;2;1;0;40;0;1;2;0;6;1;100;63;none;none;none;none;none;none
0.0;0;_;0;0;3;2;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;1;3;4;0;0;99;0;1;8;0;14;0;200;69;none;none;none;none;none;none
0.0;4;3;2;0;1;124;0;2;3;0;16;0;150;66;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;0;56;0;1;1;0;1;0;100;50;none;none;none;none;none;none
0.0;1;12;5;0;0;132;0;1;7;0;10;0;140;79;none;none;none;none;none;none
1.0;3;6;3;0;1;106;0;3;2;0;34;0;67;53;none;none;none;none;none;none
0.0;2;2;3;1;1;17;0;1;3;0;17;0;100;0;none;none;none;none;none;none
0.0;1;1;4;1;2;24;0;1;4;0;31;0;100;40;none;none;none;none;none;none
0.0;1;2;15;0;0;108;0;2;9;0;14;0;60;93;none;none;none;none;none;none
2.0;3;1;8;1;0;28;0;1;2;0;6;1;25;62;none;none;none;none;none;none
1.0;1;2;3;0;3;85;0;1;4;0;71;0;133;80;none;none;none;none;none;none
0.0;0;6;3;0;0;84;0;1;4;0;4;0;133;62;none;none;none;none;none;none
0.0;1;1;4;1;0;6;0;1;3;0;3;0;75;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;4;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;4;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;5;0;100;0;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;15;4;25;0;1;760;3;8;34;0;76;7;124;95;none;none;none;none;none;none
0.0;6;1;6;0;1;87;1;3;6;0;19;1;83;66;none;none;none;none;none;none
0.0;0;1;2;0;0;42;2;1;2;0;2;0;0;50;none;none;none;none;none;none
0.0;0;1;4;0;1;22;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;4;0;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;9;1;1;52;1;1;9;0;20;0;89;83;none;none;none;none;none;none
0.0;1;2;3;0;1;16;0;1;3;0;16;0;100;0;none;none;none;none;none;none
0.0;1;1;11;0;1;36;5;1;11;0;22;0;55;81;none;none;none;none;none;none
1.0;8;21;12;0;0;333;1;1;30;0;53;4;242;93;none;none;none;none;none;Shotgun Surgery
3.0;9;7;33;3;1;1149;12;6;42;0;66;0;91;95;none;none;none;none;none;none
0.0;0;1;2;0;1;25;1;1;2;0;13;0;50;37;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;29;0;1;1;0;1;0;50;80;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;3;2;0;27;0;1;1;0;1;0;33;83;none;none;none;none;none;none
;1;5;_;_;2;995;_;12;19;_;34;2;_;_;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;0;0;1;83;0;1;1;0;15;2;1;60;none;none;none;none;none;none
0.0;1;5;1;0;1;483;0;1;19;0;34;0;1900;93;none;none;none;none;none;none
0.0;0;3;1;0;2;79;0;1;1;0;29;0;100;66;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;41;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;22;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;39;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;117;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;54;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;54;0;1;0;0;27;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;16;0;1;1;0;28;0;1;0;none;none;none;none;none;none
;19;19;_;_;1;1441;_;32;19;_;25;4;_;_;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;6;0;0;93;3;1;6;0;6;0;50;56;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;19;1;17;0;0;76;1;1;19;0;22;1;106;50;none;none;none;none;none;none
0.0;0;1;3;0;1;23;0;1;3;0;14;0;100;50;none;none;none;none;none;none
0.0;0;2;7;0;1;69;0;1;9;0;20;0;129;80;none;none;none;none;none;none
0.0;1;1;3;0;1;30;0;1;3;0;14;0;100;56;none;none;none;none;none;none
0.0;0;1;4;0;1;40;2;1;4;0;15;0;50;33;none;none;none;none;none;none
0.0;2;4;4;0;0;106;0;1;7;0;16;4;175;78;none;none;none;none;none;none
1.0;1;2;4;0;0;54;0;1;4;0;5;0;100;70;none;none;none;none;none;none
0.0;0;1;3;0;1;12;1;1;3;0;14;0;67;0;none;none;none;none;none;none
1.0;0;2;1;0;0;12;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;3;4;0;0;30;0;1;4;0;4;0;100;58;none;none;none;none;none;none
1.0;1;1;4;0;0;118;0;2;4;0;6;0;100;67;none;none;none;none;none;none
0.0;0;1;1;0;0;22;0;1;1;0;1;0;100;66;none;none;none;none;none;none
0.0;0;1;12;0;0;85;0;1;4;0;5;0;33;77;none;none;none;none;none;none
0.0;0;1;1;0;0;35;0;1;1;0;1;0;100;33;none;none;none;none;none;none
0.0;0;1;1;0;0;14;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;5;4;0;0;79;0;1;5;0;17;0;125;72;none;none;none;none;none;none
1.0;0;2;1;0;0;13;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;50;2;1;4;0;15;0;50;33;none;none;none;none;none;none
0.0;0;2;5;0;0;46;0;1;5;0;5;0;100;68;none;none;none;none;none;none
0.0;0;_;0;0;1;13;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;13;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
1.0;1;19;21;0;1;127;0;1;9;0;25;0;43;90;none;none;none;none;none;none
0.0;3;2;12;0;0;76;0;1;6;0;8;1;50;72;none;none;none;none;none;none
0.0;1;5;4;0;1;85;0;1;6;0;18;0;150;68;none;none;none;none;none;none
0.0;0;_;0;0;0;18;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;39;0;1;1;0;12;0;100;33;none;none;none;none;none;none
0.0;0;1;2;0;0;26;0;1;2;0;2;0;100;33;none;none;none;none;none;none
0.0;0;3;2;0;0;32;0;1;3;0;3;0;150;50;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
;9;15;_;_;1;933;_;11;13;_;38;4;_;_;none;none;none;none;none;none
0.0;3;1;8;2;1;37;4;1;8;0;22;0;50;72;none;none;none;none;none;none
1.0;9;6;3;1;1;162;0;1;10;0;38;4;333;76;none;none;none;none;none;none
0.0;7;5;10;0;0;192;0;1;12;0;24;2;120;83;none;none;none;none;none;none
0.0;9;3;1;0;1;51;0;1;2;0;29;4;200;33;none;none;none;none;none;none
0.0;7;4;7;0;0;261;0;1;13;0;27;0;186;86;none;none;none;none;none;none
0.0;0;4;4;1;1;44;3;1;4;0;18;0;25;57;none;none;none;none;none;none
0.0;0;1;4;0;1;25;2;1;4;0;15;0;50;40;none;none;none;none;none;none
0.0;2;15;6;0;0;103;2;1;6;0;20;2;67;69;none;none;none;none;none;none
0.0;0;2;0;0;1;26;0;1;3;0;15;0;3;60;none;none;none;none;none;none
0.0;1;1;0;0;0;10;0;1;1;0;2;0;1;0;none;none;none;none;none;none
0.0;3;1;1;0;0;22;0;1;2;0;5;1;200;0;none;none;none;none;none;none
;14;19;_;_;3;934;_;11;31;_;79;5;_;_;none;none;none;none;none;none
0.0;0;15;5;1;1;101;2;1;6;0;20;0;80;50;none;none;none;none;none;none
0.0;7;2;35;0;0;307;2;2;31;0;40;0;83;93;none;none;none;none;none;none
0.0;1;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;5;1;18;0;1;92;0;1;22;0;33;0;122;94;none;none;none;none;none;none
0.0;8;2;9;1;0;77;3;1;10;0;17;2;78;82;none;none;none;none;none;none
1.0;14;19;1;0;2;223;0;3;2;0;79;5;200;75;none;none;none;none;none;Shotgun Surgery
0.0;0;1;0;0;0;12;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;6;4;7;1;1;45;1;1;7;0;34;0;86;67;none;none;none;none;none;none
1.0;4;3;1;0;2;103;0;1;3;0;38;2;300;0;none;none;none;none;none;none
0.0;3;1;0;0;3;15;0;1;1;0;36;0;1;0;none;none;none;none;none;none
;3;2;_;_;3;329;_;9;2;_;25;4;_;_;none;none;none;none;none;none
1.0;1;2;0;0;1;96;0;1;1;0;25;4;1;93;none;none;none;none;none;none
0.0;0;1;0;0;2;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;18;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;18;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;29;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;36;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;35;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;3;1;0;0;3;59;0;1;2;0;16;1;2;0;none;none;none;none;none;none
0.0;0;1;0;0;3;27;0;1;0;0;11;0;0;0;none;none;none;none;none;none
;37;33;_;_;1;3292;_;30;45;_;96;13;_;_;none;none;none;none;none;none
0.0;2;10;13;0;0;223;0;1;16;0;23;1;123;88;none;none;none;none;none;none
0.0;3;1;5;0;0;165;0;1;7;0;7;0;140;82;none;none;none;none;none;none
0.0;10;6;6;0;0;247;0;3;11;0;25;2;183;87;none;none;none;none;none;none
0.0;0;1;1;0;0;7;1;1;1;0;1;0;0;0;none;none;none;none;none;none
0.0;1;3;3;0;1;28;0;1;3;0;17;1;100;25;none;none;none;none;none;none
0.0;3;2;17;0;0;211;6;2;17;0;20;0;65;91;none;none;none;none;none;none
0.0;0;1;2;0;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;1;2;9;0;0;152;2;2;9;0;12;0;78;83;none;none;none;none;none;none
0.0;1;2;3;0;1;16;0;1;3;0;16;0;100;0;none;none;none;none;none;none
1.0;7;33;39;0;0;485;0;3;45;0;67;2;115;93;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;4;8;4;0;0;341;0;5;5;0;14;0;125;76;none;none;none;none;none;none
3.0;4;8;7;0;1;221;0;3;8;0;23;0;114;74;none;none;none;none;none;none
0.0;0;4;6;1;0;22;0;1;2;0;3;0;33;50;none;none;none;none;none;none
0.0;0;3;5;1;0;18;0;1;2;0;3;0;40;50;none;none;none;none;none;none
1.0;2;1;2;1;0;31;0;1;2;0;5;1;100;63;none;none;none;none;none;none
0.0;1;1;4;0;0;56;0;1;4;0;4;0;100;66;none;none;none;none;none;none
0.0;4;2;8;0;0;235;0;1;11;0;14;1;138;81;none;none;none;none;none;none
0.0;2;7;11;0;0;168;0;1;12;0;18;1;109;86;none;none;none;none;none;none
1.0;8;9;13;0;1;235;0;2;15;0;59;2;115;91;none;none;none;none;none;none
0.0;2;9;16;1;1;104;3;1;12;0;34;0;56;76;none;none;none;none;none;none
0.0;1;1;6;0;0;37;0;1;6;0;7;0;100;0;none;none;none;none;none;none
3.0;37;8;13;0;1;352;0;1;20;0;96;13;154;90;none;none;none;none;none;none
0.0;14;5;8;1;0;363;0;4;17;0;52;5;213;91;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
1.0;4;5;5;1;1;49;1;1;7;0;26;1;120;76;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;19;0;1;0;0;11;0;0;0;none;none;none;none;none;none
;3;2;_;_;2;330;_;7;17;_;21;0;_;_;none;none;none;none;none;none
0.0;1;2;8;2;1;79;3;1;7;0;11;0;50;80;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;2;8;0;1;0;0;10;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;2;6;0;1;0;0;10;0;0;0;none;none;none;none;none;none
1.0;3;1;23;0;1;135;6;1;17;0;21;0;48;92;Refused Bequest;none;none;none;none;none
1.0;0;1;9;0;1;54;3;1;6;0;10;0;33;83;Refused Bequest;none;none;none;none;none
0.0;0;2;8;6;0;41;1;1;4;0;6;0;38;89;none;none;none;none;none;none
;1;2;_;_;1;1517;_;14;19;_;29;0;_;_;none;none;none;none;none;none
0.0;0;1;19;0;1;106;6;1;12;0;21;0;32;90;none;none;Long Methodt;none;none;none
1.0;0;1;28;0;1;163;9;1;19;0;29;0;36;94;none;none;none;none;none;none
0.0;0;1;18;0;1;115;6;1;14;0;23;0;44;91;Refused Bequest;none;none;none;none;none
0.0;0;1;20;0;1;143;7;1;14;0;23;0;35;92;Refused Bequest;none;none;none;none;none
0.0;0;1;21;0;1;111;7;1;14;0;23;0;33;91;Refused Bequest;none;none;none;none;none
0.0;0;1;10;0;1;72;3;1;6;0;15;0;30;85;Refused Bequest;none;none;none;none;none
0.0;0;1;25;0;1;136;8;1;16;0;25;0;32;92;none;none;Long Methodt;none;none;none
0.0;0;1;20;0;1;129;7;1;14;0;23;0;35;92;Refused Bequest;none;none;none;none;none
0.0;0;2;26;0;1;135;9;1;19;0;28;0;38;93;Refused Bequest;none;none;none;none;none
0.0;0;2;20;0;1;117;7;1;15;0;24;0;40;91;Refused Bequest;none;none;none;none;none
0.0;0;1;4;0;1;39;1;1;2;0;11;0;25;66;Refused Bequest;none;none;none;none;none
