Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
3.0;5;16;11;1;1;438;0;2;17;0;62;1;155;92;none;none;none;none;none;Shotgun Surgery
0.0;0;1;3;1;0;7;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;3;1;5;1;0;7;0;1;5;0;5;0;100;0;none;none;none;none;none;none
0.0;0;3;4;1;1;63;2;1;5;0;18;0;75;64;none;none;none;none;none;none
0.0;1;2;7;0;0;99;0;2;11;0;13;0;157;75;none;none;none;none;none;none
0.0;0;2;1;1;0;9;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;12;1;0;284;3;1;12;0;13;0;75;91;none;none;none;none;none;none
0.0;1;1;3;0;0;35;0;1;3;0;3;0;100;53;none;none;none;none;none;none
0.0;4;3;14;0;1;366;0;5;13;0;40;0;93;83;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;2;6;1;1;192;1;2;6;0;30;0;83;83;none;none;none;none;none;none
0.0;1;1;18;1;1;68;5;1;18;0;35;1;72;78;none;none;none;none;none;none
1.0;5;3;0;0;1;37;0;1;3;0;17;1;3;66;none;none;none;none;none;none
0.0;3;1;0;0;1;17;0;1;2;0;11;1;2;0;none;none;none;none;none;none
0.0;1;3;9;0;0;209;0;3;9;0;26;0;100;83;none;none;none;none;none;none
0.0;3;3;4;1;1;43;0;1;4;0;31;1;100;25;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;7;12;17;0;0;493;0;6;18;0;65;1;106;94;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
2.0;14;12;1;0;2;214;0;1;7;0;92;2;700;74;none;none;none;none;none;none
0.0;0;1;3;0;1;8;0;1;3;0;17;0;100;0;none;none;none;none;none;none
1.0;2;2;3;0;1;21;0;1;3;0;20;0;100;37;none;none;none;none;none;none
0.0;6;8;2;0;0;153;0;1;9;0;28;3;450;80;none;none;none;none;none;none
0.0;1;1;5;0;0;195;0;1;8;0;12;0;160;84;none;none;none;none;none;none
0.0;1;2;6;0;0;123;0;3;6;0;9;0;100;72;none;none;none;none;none;none
0.0;1;1;6;0;2;42;3;1;6;0;15;0;50;57;none;none;none;none;none;none
0.0;0;1;1;0;0;15;0;1;1;0;1;0;100;50;none;none;none;none;none;none
1.0;7;6;17;1;0;213;6;1;18;0;28;1;71;90;none;none;none;none;none;none
3.0;24;8;13;0;2;664;0;3;23;0;119;5;177;91;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;2;1;0;13;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;6;3;23;0;0;480;0;1;35;0;60;2;152;94;none;none;none;none;none;none
1.0;13;11;58;0;1;889;21;2;76;0;137;6;95;97;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;21;6;68;0;0;1436;1;13;82;0;149;5;119;97;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;1;2;0;1;11;0;1;2;0;8;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;2;1;0;29;1;1;2;0;2;0;50;58;none;none;none;none;none;none
0.0;4;3;6;1;1;40;0;1;6;0;33;1;100;71;none;none;none;none;none;none
0.0;0;1;2;1;1;9;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;0;6;1;0;1;39;1;1;3;0;9;0;200;50;none;none;none;none;none;none
0.0;2;1;10;1;1;39;5;1;10;0;21;0;50;81;none;none;none;none;none;none
0.0;0;1;3;1;1;13;1;1;3;0;15;0;67;33;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;2;1;1;14;1;1;2;0;13;0;50;25;none;none;none;none;none;none
0.0;0;1;2;0;0;80;0;1;2;0;2;0;100;60;none;none;none;none;none;none
1.0;8;5;0;0;1;64;0;1;1;0;28;3;1;12;none;none;none;none;none;none
0.0;5;6;5;0;1;76;0;1;11;0;34;1;220;85;none;none;none;none;none;none
1.0;4;3;5;0;0;96;0;1;5;0;14;2;100;71;none;none;none;none;none;none
1.0;9;7;10;0;0;188;0;7;13;0;30;0;130;83;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;2;20;0;1;1;0;14;0;1;50;none;none;none;none;none;none
0.0;1;1;0;0;3;9;0;1;1;0;16;1;1;0;none;none;none;none;none;none
0.0;1;1;0;0;2;15;0;1;0;0;13;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;0;0;1;13;0;1;2;0;13;0;2;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;1;5;0;1;1;0;5;0;100;0;none;none;none;none;none;none
0.0;1;1;5;0;0;103;0;1;5;0;5;0;100;83;none;none;none;none;none;none
0.0;0;2;4;0;0;114;0;1;4;0;4;0;100;69;none;none;none;none;none;none
0.0;0;2;2;0;0;12;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;30;1;1;4;0;5;0;300;64;none;none;none;none;none;none
0.0;0;1;1;0;2;14;0;1;1;0;30;0;100;0;none;none;none;none;none;none
0.0;9;16;14;1;1;429;4;6;18;0;44;2;100;85;none;none;none;none;none;none
1.0;2;9;10;1;1;61;4;1;10;0;25;1;60;70;none;none;none;none;none;none
0.0;1;1;0;0;0;29;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;4;1;1;1;23;0;1;1;0;12;0;100;0;none;none;none;none;none;none
1.0;2;4;10;2;1;51;4;1;10;0;25;1;60;65;none;none;none;none;none;none
1.0;2;3;12;1;1;57;5;1;12;0;27;1;58;75;none;none;none;none;none;none
1.0;7;10;5;0;0;291;1;2;8;0;24;2;140;80;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;4;7;0;0;129;0;1;10;0;21;0;143;81;none;none;none;none;none;none
1.0;14;11;26;2;1;600;2;3;15;0;100;2;50;90;none;none;none;none;none;none
2.0;7;7;13;1;1;141;1;1;14;0;47;1;100;78;none;none;none;none;none;none
2.0;12;11;17;2;1;214;1;1;18;0;65;3;100;70;none;none;none;none;none;none
1.0;1;11;4;0;0;84;0;1;4;0;19;0;100;60;none;none;none;none;none;none
0.0;0;1;0;0;3;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;7;2;8;0;0;128;0;2;7;0;13;1;88;78;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;4;11;1;0;149;0;1;11;0;18;0;100;4;none;none;none;none;none;none
0.0;1;2;2;0;0;49;1;1;3;0;5;1;100;50;none;none;none;none;none;none
1.0;5;21;1;0;1;234;0;1;7;0;47;3;700;60;none;none;none;none;none;Shotgun Surgery
1.0;0;2;2;0;0;31;0;1;2;0;3;0;100;33;none;none;none;none;none;none
0.0;4;2;3;0;0;92;0;1;7;0;9;0;233;85;none;none;none;none;none;none
0.0;3;7;6;0;0;255;0;3;9;0;22;2;150;83;none;none;none;none;none;none
0.0;2;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;2;2;1;1;35;1;1;4;0;18;0;150;60;none;none;none;none;none;none
0.0;1;2;9;0;0;101;0;1;9;0;10;0;100;74;none;none;none;none;none;none
0.0;3;5;10;0;0;210;1;3;11;0;24;1;100;88;none;none;none;none;none;none
1.0;1;5;3;1;1;22;0;1;3;0;19;0;100;33;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;4;2;0;1;103;0;2;2;0;5;0;100;33;none;none;none;none;none;none
0.0;0;1;7;0;0;64;0;1;7;0;7;0;100;59;none;none;none;none;none;none
1.0;6;5;4;1;1;116;1;2;6;0;40;10;125;67;Refused Bequest;none;none;none;none;none
0.0;1;2;2;1;2;14;0;1;2;0;58;1;100;33;none;none;none;none;none;none
0.0;2;_;0;0;0;14;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;12;5;23;1;0;335;8;1;30;0;51;8;96;93;none;none;none;none;none;none
0.0;3;2;1;0;0;71;0;2;2;0;5;0;200;60;none;none;none;none;none;none
0.0;0;1;2;0;1;17;1;1;2;0;13;0;50;25;none;none;none;none;none;none
1.0;5;7;5;1;1;128;0;2;13;0;42;2;260;84;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;2;10;0;1;1;0;56;0;1;0;none;none;none;none;none;none
1.0;7;3;6;0;0;109;0;3;7;0;16;3;117;88;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;5;7;0;1;158;1;1;11;0;28;2;143;86;none;none;none;none;none;none
2.0;16;14;25;3;1;531;0;2;35;0;86;3;140;91;Refused Bequest;none;none;none;none;Shotgun Surgery
1.0;2;2;1;0;3;17;0;1;1;0;31;1;100;25;none;none;none;none;none;none
0.0;1;1;3;0;0;33;0;1;3;0;3;0;100;56;none;none;none;none;none;none
0.0;11;4;13;0;1;488;1;5;20;0;87;5;146;91;none;none;none;none;none;none
1.0;8;3;1;0;1;34;0;1;3;0;24;0;300;50;none;none;none;none;none;none
1.0;8;3;1;0;1;30;0;1;4;0;26;0;400;53;none;none;none;none;none;none
0.0;0;2;3;1;1;14;0;1;3;0;17;0;100;33;none;none;none;none;none;none
1.0;3;4;9;1;1;117;1;1;14;0;41;2;144;77;none;none;none;none;none;none
0.0;0;3;4;0;0;52;0;1;4;0;8;0;100;69;none;none;none;none;none;none
0.0;0;2;2;0;0;55;0;1;2;0;2;0;100;50;none;none;none;none;none;none
0.0;3;5;49;0;1;380;15;2;43;0;61;2;57;95;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;20;13;27;0;1;543;1;4;41;0;117;6;148;95;none;none;none;none;none;none
0.0;0;1;3;1;0;7;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;9;4;2;0;1;49;0;1;3;0;19;1;150;60;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;1;_;0;0;0;19;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;8;3;4;0;0;124;0;1;8;0;16;5;200;75;none;none;none;none;none;none
1.0;3;6;28;0;1;253;7;1;25;0;46;1;64;92;none;none;none;none;none;none
0.0;0;1;6;0;0;59;0;1;7;0;8;1;117;80;none;none;none;none;none;none
0.0;3;11;6;2;1;122;3;1;9;0;30;2;100;84;none;none;none;none;none;none
0.0;7;18;16;0;0;313;0;1;20;0;59;2;125;92;none;none;none;none;none;Shotgun Surgery
0.0;6;9;7;0;0;282;0;3;13;0;38;4;186;72;none;none;none;none;none;none
1.0;4;3;2;1;1;35;0;1;4;0;32;1;200;66;none;none;none;none;none;none
0.0;0;1;2;1;0;34;1;1;2;0;3;0;50;60;none;none;none;none;none;none
0.0;6;4;13;0;1;516;0;4;13;0;38;0;100;92;none;none;none;none;none;none
0.0;3;3;1;0;0;27;0;1;2;0;5;0;200;33;none;none;none;none;none;none
0.0;0;1;4;0;0;29;1;1;4;0;4;0;75;78;none;none;none;none;none;none
0.0;0;1;13;1;0;38;1;1;7;0;8;0;46;85;none;none;none;none;none;none
0.0;1;3;1;0;2;30;0;1;2;0;25;0;200;22;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;1;1;8;0;0;44;2;1;8;0;8;0;75;76;none;none;none;none;none;none
1.0;6;4;7;0;0;214;0;2;9;0;20;1;129;89;none;none;none;none;none;none
0.0;1;1;2;0;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;46;0;0;0;Refused Bequest;none;none;none;none;none
0.0;3;5;6;0;0;117;0;1;8;0;18;1;133;85;none;none;none;none;none;none
0.0;2;4;2;0;0;163;0;3;3;0;18;0;150;50;none;none;none;none;none;none
1.0;5;4;7;0;1;86;0;1;7;0;24;0;100;76;none;none;none;none;none;none
2.0;4;1;2;1;0;40;0;1;2;0;7;1;100;63;none;none;none;none;none;none
0.0;0;_;0;0;3;2;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;1;3;4;0;0;98;0;1;8;0;14;0;200;69;none;none;none;none;none;none
0.0;5;3;2;0;1;110;0;2;3;0;17;0;150;66;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;0;33;0;1;1;0;1;0;100;33;none;none;none;none;none;none
0.0;3;12;5;0;0;136;0;1;7;0;14;1;140;79;none;none;none;none;none;none
1.0;3;6;3;0;1;100;0;3;2;0;34;0;67;53;none;none;none;none;none;none
0.0;2;2;3;1;1;15;0;1;3;0;17;0;100;0;none;none;none;none;none;none
0.0;1;1;4;1;2;21;0;1;4;0;31;0;100;40;none;none;none;none;none;none
0.0;1;2;15;0;0;108;0;2;9;0;15;0;60;93;none;none;none;none;none;none
2.0;4;1;8;1;0;28;0;1;2;0;7;1;25;62;none;none;none;none;none;none
1.0;1;2;3;0;3;89;0;1;4;0;69;0;133;80;none;none;none;none;none;none
0.0;0;6;3;0;0;86;0;1;4;0;4;0;133;62;none;none;none;none;none;none
0.0;1;1;4;1;0;6;0;1;3;0;3;0;75;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;4;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;4;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;5;0;100;0;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;15;4;25;0;1;778;3;8;34;0;78;7;124;95;none;none;none;none;none;none
0.0;7;1;6;0;1;85;1;3;6;0;20;1;83;66;none;none;none;none;none;none
0.0;0;1;2;0;0;41;2;1;2;0;2;0;0;50;none;none;none;none;none;none
0.0;0;1;4;0;1;21;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;4;0;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;9;1;1;52;1;1;9;0;20;0;89;83;none;none;none;none;none;none
0.0;1;2;3;0;1;13;0;1;3;0;16;0;100;0;none;none;none;none;none;none
0.0;1;1;11;0;1;36;5;1;11;0;22;0;55;81;none;none;none;none;none;none
1.0;6;21;12;0;0;335;1;1;29;0;50;2;233;93;none;none;none;none;none;Shotgun Surgery
3.0;10;5;31;3;1;1211;11;6;40;0;68;0;94;95;none;none;none;none;none;none
0.0;0;5;2;0;1;27;1;1;2;0;13;0;50;37;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;29;0;1;1;0;1;0;50;80;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;3;2;0;27;0;1;1;0;1;0;33;83;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;0;0;1;92;0;1;1;0;15;2;1;60;none;none;none;none;none;none
1.0;5;6;1;0;1;482;0;1;18;0;42;2;1800;93;none;none;none;none;none;none
0.0;0;3;1;0;2;82;0;1;1;0;28;0;100;66;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;41;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;24;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;37;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;116;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;53;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;53;0;1;0;0;26;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;14;0;1;1;0;27;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;6;0;0;89;3;1;6;0;6;0;50;56;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;17;1;17;0;0;76;1;1;19;0;23;0;106;50;none;none;none;none;none;none
0.0;0;1;3;0;1;22;0;1;3;0;14;0;100;50;none;none;none;none;none;none
0.0;0;2;7;0;1;69;0;1;9;0;20;0;129;80;none;none;none;none;none;none
0.0;1;1;3;0;1;29;0;1;3;0;14;0;100;56;none;none;none;none;none;none
0.0;0;1;4;0;1;39;2;1;4;0;15;0;50;33;none;none;none;none;none;none
0.0;2;4;4;0;0;107;0;1;7;0;16;4;175;78;none;none;none;none;none;none
1.0;1;2;4;0;0;53;0;1;4;0;5;0;100;70;none;none;none;none;none;none
0.0;0;1;3;0;1;12;1;1;3;0;14;0;67;0;none;none;none;none;none;none
1.0;0;2;1;0;0;12;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;3;4;0;0;30;0;1;4;0;4;0;100;58;none;none;none;none;none;none
1.0;1;1;4;0;0;117;0;2;4;0;6;0;100;67;none;none;none;none;none;none
0.0;0;1;1;0;0;21;0;1;1;0;1;0;100;66;none;none;none;none;none;none
1.0;0;1;12;0;0;88;0;1;4;0;5;0;33;77;none;none;none;none;none;none
0.0;0;1;1;0;0;34;0;1;1;0;1;0;100;33;none;none;none;none;none;none
0.0;0;1;1;0;0;12;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;5;4;0;0;82;0;1;5;0;19;1;125;72;none;none;none;none;none;none
1.0;0;2;1;0;0;12;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;5;0;0;46;0;1;5;0;5;0;100;68;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
1.0;1;19;21;0;1;126;0;1;9;0;25;0;43;90;none;none;none;none;none;none
0.0;3;2;12;0;0;75;0;1;6;0;8;1;50;72;none;none;none;none;none;none
0.0;1;5;4;0;1;87;0;1;6;0;19;0;150;68;none;none;none;none;none;none
0.0;0;_;0;0;0;18;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;38;0;1;1;0;12;0;100;33;none;none;none;none;none;none
0.0;0;1;2;0;0;30;0;1;2;0;2;0;100;33;none;none;none;none;none;none
0.0;0;3;2;0;0;31;0;1;3;0;3;0;150;50;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;19;0;0;0;Refused Bequest;none;none;none;none;none
0.0;3;1;8;3;1;36;4;1;8;0;23;0;50;72;none;none;none;none;none;none
1.0;13;6;3;1;1;179;0;1;10;0;55;5;333;76;none;none;none;none;none;none
0.0;7;5;10;0;0;212;0;1;12;0;25;2;120;83;none;none;none;none;none;none
0.0;11;3;1;0;1;54;0;1;2;0;32;6;200;33;none;none;none;none;none;none
0.0;11;5;7;0;0;289;0;1;13;0;35;1;186;86;none;none;none;none;none;none
0.0;0;4;4;1;1;43;3;1;4;0;18;0;25;57;none;none;none;none;none;none
0.0;0;1;4;0;1;27;2;1;4;0;15;0;50;40;none;none;none;none;none;none
0.0;2;15;6;0;0;102;2;1;6;0;20;2;67;69;none;none;none;none;none;none
0.0;0;2;0;0;1;26;0;1;3;0;15;0;3;60;none;none;none;none;none;none
0.0;1;1;0;0;0;9;0;1;1;0;2;0;1;0;none;none;none;none;none;none
0.0;3;1;1;0;0;21;0;1;2;0;5;1;200;0;none;none;none;none;none;none
0.0;0;15;5;2;1;101;2;1;6;0;20;0;80;50;none;none;none;none;none;none
0.0;7;2;35;0;0;306;2;2;31;0;42;0;83;93;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;2;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;5;1;18;0;1;92;0;1;22;0;33;0;122;94;none;none;none;none;none;none
0.0;7;2;9;2;0;77;3;1;10;0;16;0;78;82;none;none;none;none;none;none
1.0;18;19;1;0;2;223;0;3;2;0;84;7;200;75;none;none;none;none;none;Shotgun Surgery
0.0;0;1;0;0;0;11;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;6;4;7;1;1;41;1;1;7;0;34;0;86;67;none;none;none;none;none;none
1.0;8;11;1;0;2;113;0;1;3;0;47;4;300;0;none;none;none;none;none;Shotgun Surgery
0.0;3;1;0;0;3;15;0;1;1;0;36;0;1;0;none;none;none;none;none;none
1.0;1;2;0;0;1;107;0;1;1;0;24;4;1;93;none;none;none;none;none;none
0.0;0;1;0;0;2;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;18;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;18;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;29;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;37;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;3;36;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;6;5;0;0;3;66;0;1;2;0;25;2;2;0;none;none;none;none;none;none
0.0;0;1;0;0;3;27;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;10;13;0;0;222;0;1;16;0;23;1;123;88;none;none;none;none;none;none
0.0;6;3;5;0;0;182;0;1;7;0;15;1;140;80;none;none;none;none;none;none
1.0;20;5;6;0;0;274;0;3;10;0;39;11;167;87;none;none;none;none;none;none
0.0;0;1;1;0;0;6;1;1;1;0;1;0;0;0;none;none;none;none;none;none
0.0;0;5;3;0;1;28;0;1;3;0;18;0;100;25;none;none;none;none;none;none
0.0;6;7;17;0;0;223;6;2;17;0;38;2;65;91;none;none;none;none;none;none
0.0;0;1;2;1;1;11;1;1;2;0;13;0;50;33;none;none;none;none;none;none
0.0;1;2;9;0;0;153;2;2;9;0;12;0;78;83;none;none;none;none;none;none
0.0;1;2;3;0;1;15;0;1;3;0;16;0;100;0;none;none;none;none;none;none
1.0;8;33;39;0;0;510;0;3;45;0;77;3;115;93;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;4;8;4;0;0;343;0;5;5;0;17;0;125;74;none;none;none;none;none;none
3.0;4;8;7;0;1;217;0;3;8;0;23;0;114;74;none;none;none;none;none;none
0.0;0;4;6;1;0;20;0;1;2;0;3;0;33;50;none;none;none;none;none;none
0.0;0;3;5;1;0;17;0;1;2;0;3;0;40;50;none;none;none;none;none;none
1.0;3;1;2;1;0;34;0;1;2;0;7;1;100;63;none;none;none;none;none;none
0.0;1;1;4;0;0;56;0;1;4;0;4;0;100;66;none;none;none;none;none;none
1.0;4;2;8;0;0;241;0;1;11;0;15;1;138;81;none;none;none;none;none;none
0.0;2;7;11;0;0;168;0;1;12;0;18;1;109;86;none;none;none;none;none;none
1.0;12;9;13;0;1;246;0;2;15;0;64;4;115;91;none;none;none;none;none;none
0.0;2;9;16;1;1;106;3;1;12;0;34;0;56;78;none;none;none;none;none;none
0.0;1;1;5;0;0;34;0;1;5;0;6;0;100;0;none;none;none;none;none;none
3.0;38;8;13;0;1;352;0;1;20;0;95;12;154;90;none;none;none;none;none;none
0.0;14;5;8;1;0;363;0;4;17;0;51;4;213;91;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
0.0;0;1;4;1;1;16;2;1;4;0;15;0;50;50;none;none;none;none;none;none
1.0;4;5;5;1;1;49;1;1;7;0;26;1;120;76;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;19;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;2;8;2;1;84;3;1;7;0;12;0;50;81;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;0;0;11;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;2;8;0;1;0;0;10;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;6;0;1;0;0;10;0;0;0;Refused Bequest;none;none;none;none;none
1.0;5;2;23;0;1;132;6;1;17;0;31;2;48;92;Refused Bequest;none;none;none;none;none
1.0;0;1;9;0;1;54;3;1;6;0;10;0;33;83;Refused Bequest;none;none;none;none;none
0.0;0;2;8;6;0;41;1;1;4;0;6;0;38;89;none;none;none;none;none;none
0.0;0;1;19;0;1;107;6;1;12;0;21;0;32;90;none;none;Long Methodt;none;none;none
1.0;0;2;28;0;1;170;9;1;19;0;29;0;36;94;none;none;none;none;none;none
0.0;0;2;18;0;1;122;6;1;14;0;23;0;44;91;Refused Bequest;none;none;none;none;none
0.0;0;1;20;0;1;145;7;1;14;0;23;0;35;92;Refused Bequest;none;none;none;none;none
0.0;0;1;21;0;1;113;7;1;14;0;23;0;33;91;Refused Bequest;none;none;none;none;none
0.0;0;1;10;0;1;74;3;1;6;0;15;0;30;85;Refused Bequest;none;none;none;none;none
0.0;0;1;25;0;1;138;8;1;16;0;25;0;32;92;none;none;Long Methodt;none;none;none
0.0;0;1;20;0;1;132;7;1;14;0;23;0;35;92;Refused Bequest;none;none;none;none;none
0.0;0;2;26;0;1;140;9;1;19;0;28;0;38;93;Refused Bequest;none;none;none;none;none
0.0;0;2;20;0;1;120;7;1;15;0;24;0;40;91;Refused Bequest;none;none;none;none;none
0.0;0;1;4;0;1;39;1;1;2;0;11;0;25;66;Refused Bequest;none;none;none;none;none
0.0;0;2;9;0;1;81;2;1;8;0;17;0;67;87;Refused Bequest;none;none;none;none;none
0.0;0;1;19;0;1;104;6;1;12;0;21;0;32;90;none;none;Long Methodt;none;none;none
0.0;1;2;22;2;0;77;3;1;9;0;13;0;27;95;none;none;none;none;none;none
