org.apache.wml.WMLTableElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLTableElement.java,0
org.apache.wml.WMLTdElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLTdElement.java,0
org.apache.wml.WMLTemplateElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLTemplateElement.java,0
org.apache.wml.WMLTimerElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLTimerElement.java,0
org.apache.wml.WMLTrElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLTrElement.java,0
org.apache.wml.WMLUElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLUElement.java,0
org.apache.wml.WMLWmlElement,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\WMLWmlElement.java,0
org.apache.wml.dom.WMLAElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLAElementImpl.java,100
org.apache.wml.dom.WMLAccessElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLAccessElementImpl.java,100
org.apache.wml.dom.WMLAnchorElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLAnchorElementImpl.java,100
org.apache.wml.dom.WMLBElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLBElementImpl.java,100
org.apache.wml.dom.WMLBigElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLBigElementImpl.java,100
org.apache.wml.dom.WMLBrElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLBrElementImpl.java,100
org.apache.wml.dom.WMLCardElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLCardElementImpl.java,100
org.apache.wml.dom.WMLDOMImplementationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLDOMImplementationImpl.java,50
org.apache.wml.dom.WMLDoElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLDoElementImpl.java,100
org.apache.wml.dom.WMLDocumentImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLDocumentImpl.java,66
org.apache.wml.dom.WMLElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLElementImpl.java,100
